usage_id,customer_id,usage_month,internet_usage_gb,mobile_data_gb,tv_hours_watched
USG000531,CUST0018,2025-05-01,384.69,0,163
USG000532,CUST0018,2025-06-01,786.09,0,92
USG000533,CUST0018,2025-07-01,513.15,0,27
USG000534,CUST0018,2025-08-01,871.64,0,71
USG000535,CUST0018,2025-09-01,920.98,0,159
USG000536,CUST0018,2025-10-01,893.16,0,27
USG000537,CUST0018,2025-11-01,461.06,0,99
USG000538,CUST0018,2025-12-01,442.4,0,94
USG000539,CUST0018,2026-01-01,544.0,0,110
USG000540,CUST0018,2026-02-01,968.05,0,145
USG000541,CUST0018,2026-03-01,1041.16,0,50
USG000542,CUST0018,2026-04-01,674.03,0,94
USG000543,CUST0018,2026-05-01,899.06,0,65
USG000544,CUST0018,2026-06-01,932.8,0,78
USG000545,CUST0019,2023-07-01,275.0,0,0
USG000546,CUST0019,2023-08-01,235.63,0,0
USG000547,CUST0019,2023-09-01,297.7,0,0
USG000548,CUST0019,2023-10-01,104.68,0,0
USG000549,CUST0019,2023-11-01,52.34,0,0
USG000550,CUST0019,2023-12-01,199.44,0,0
USG000551,CUST0019,2024-01-01,293.04,0,0
USG000552,CUST0019,2024-02-01,72.48,0,0
USG000553,CUST0019,2024-03-01,142.1,0,0
USG000554,CUST0019,2024-04-01,59.58,0,0
USG000555,CUST0019,2024-05-01,45.08,0,0
USG000556,CUST0019,2024-06-01,95.4,0,0
USG000557,CUST0019,2024-07-01,216.66,0,0
USG000558,CUST0019,2024-08-01,197.13,0,0
USG000559,CUST0019,2024-09-01,85.35,0,0
USG000560,CUST0019,2024-10-01,99.76,0,0
USG000561,CUST0019,2024-11-01,161.51,0,0
USG000562,CUST0019,2024-12-01,42.82,0,0
USG000563,CUST0019,2025-01-01,77.01,0,0
USG000564,CUST0019,2025-02-01,89.07,0,0
USG000565,CUST0019,2025-03-01,135.4,0,0
USG000566,CUST0019,2025-04-01,114.32,0,0
USG000567,CUST0019,2025-05-01,251.37,0,0
USG000568,CUST0019,2025-06-01,195.44,0,0
USG000569,CUST0019,2025-07-01,69.52,0,0
USG000570,CUST0019,2025-08-01,21.61,0,0
USG000571,CUST0019,2025-09-01,24.37,0,0
USG000572,CUST0019,2025-10-01,274.39,0,0
USG000573,CUST0019,2025-11-01,176.65,0,0
USG000574,CUST0019,2025-12-01,94.21,0,0
USG000575,CUST0019,2026-01-01,183.08,0,0
USG000576,CUST0019,2026-02-01,47.83,0,0
USG000577,CUST0019,2026-03-01,47.39,0,0
USG000578,CUST0019,2026-04-01,154.81,0,0
USG000579,CUST0019,2026-05-01,107.34,0,0
USG000580,CUST0019,2026-06-01,144.2,0,0
USG000581,CUST0020,2023-07-01,1169.0,0,0
USG000582,CUST0020,2023-08-01,1182.0,0,0
USG000583,CUST0020,2023-09-01,1296.0,0,0
USG000584,CUST0020,2023-10-01,1062.0,0,0
USG000585,CUST0020,2023-11-01,980.0,0,0
USG000586,CUST0020,2023-12-01,1354.0,0,0
USG000587,CUST0020,2024-01-01,1115.0,0,0
USG000588,CUST0020,2024-02-01,1318.0,0,0
USG000589,CUST0020,2024-03-01,1191.0,0,0
USG000590,CUST0020,2024-04-01,824.0,0,0
USG000591,CUST0020,2024-05-01,1081.0,0,0
USG000592,CUST0020,2024-06-01,986.0,0,0
USG000593,CUST0020,2024-07-01,1472.0,0,0
USG000594,CUST0020,2024-08-01,1300.0,0,0
USG000595,CUST0020,2024-09-01,963.0,0,0
USG000596,CUST0020,2024-10-01,986.0,0,0
USG000597,CUST0020,2024-11-01,1234.0,0,0
USG000598,CUST0020,2024-12-01,1128.0,0,0
USG000599,CUST0020,2025-01-01,844.0,0,0
USG000600,CUST0020,2025-02-01,1337.0,0,0
USG000601,CUST0020,2025-03-01,1047.0,0,0
USG000602,CUST0020,2025-04-01,859.0,0,0
USG000603,CUST0020,2025-05-01,1140.0,0,0
USG000604,CUST0020,2025-06-01,953.0,0,0
USG000605,CUST0020,2025-07-01,934.0,0,0
USG000606,CUST0020,2025-08-01,1206.0,0,0
USG000607,CUST0020,2025-09-01,929.0,0,0
USG000608,CUST0020,2025-10-01,834.0,0,0
USG000609,CUST0020,2025-11-01,805.0,0,0
USG000610,CUST0020,2025-12-01,1466.0,0,0
USG000611,CUST0020,2026-01-01,1039.0,0,0
USG000612,CUST0020,2026-02-01,1403.0,0,0
USG000613,CUST0020,2026-03-01,858.0,0,0
USG000614,CUST0020,2026-04-01,1323.0,0,0
USG000615,CUST0020,2026-05-01,1253.0,0,0
USG000616,CUST0020,2026-06-01,1334.0,0,0
USG000617,CUST0021,2026-02-01,812.0,74,0
USG000618,CUST0021,2026-03-01,710.0,15,0
USG000619,CUST0021,2026-04-01,442.0,75,0
USG000620,CUST0021,2026-05-01,698.0,73,0
USG000621,CUST0021,2026-06-01,622.0,69,0
USG000622,CUST0022,2023-07-01,474.0,52,87
USG000623,CUST0022,2023-08-01,1004.86,82,124
USG000624,CUST0022,2023-09-01,946.53,82,21
USG000625,CUST0022,2023-10-01,672.38,67,171
USG000626,CUST0022,2023-11-01,586.54,14,42
USG000627,CUST0022,2023-12-01,815.21,11,112
USG000628,CUST0022,2024-01-01,571.06,55,67
USG000629,CUST0022,2024-02-01,810.32,79,140
USG000630,CUST0022,2024-03-01,866.75,50,171
USG000631,CUST0022,2024-04-01,680.32,22,88
USG000632,CUST0022,2024-05-01,573.2,12,63
USG000633,CUST0022,2024-06-01,531.62,20,93
USG000634,CUST0022,2024-07-01,972.97,74,67
USG000635,CUST0022,2024-08-01,582.41,37,28
USG000636,CUST0022,2024-09-01,494.75,32,133
USG000637,CUST0022,2024-10-01,954.05,83,101
USG000638,CUST0022,2024-11-01,952.12,43,156
USG000639,CUST0022,2024-12-01,787.42,73,129
USG000640,CUST0022,2025-01-01,982.16,79,55
USG000641,CUST0022,2025-02-01,766.78,27,54
USG000642,CUST0022,2025-03-01,933.76,30,106
USG000643,CUST0022,2025-04-01,862.46,39,178
USG000644,CUST0022,2025-05-01,400.17,8,106
USG000645,CUST0022,2025-06-01,1000.92,16,170
USG000646,CUST0022,2025-07-01,668.58,34,109
USG000647,CUST0022,2025-08-01,968.8,74,113
USG000648,CUST0022,2025-09-01,916.77,28,172
USG000649,CUST0022,2025-10-01,607.04,9,20
USG000650,CUST0022,2025-11-01,524.17,57,133
USG000651,CUST0022,2025-12-01,861.14,14,128
USG000652,CUST0022,2026-01-01,1026.75,26,101
USG000653,CUST0022,2026-02-01,563.67,7,98
USG000654,CUST0022,2026-03-01,652.74,84,46
USG000655,CUST0022,2026-04-01,788.91,49,42
USG000656,CUST0022,2026-05-01,749.45,11,161
USG000657,CUST0022,2026-06-01,577.59,21,61
USG000658,CUST0023,2024-06-01,238.67,0,0
USG000659,CUST0023,2024-07-01,292.32,0,0
USG000660,CUST0023,2024-08-01,178.17,0,0
USG000661,CUST0023,2024-09-01,245.79,0,0
USG000662,CUST0023,2024-10-01,174.66,0,0
USG000663,CUST0023,2024-11-01,248.42,0,0
USG000664,CUST0023,2024-12-01,103.43,0,0
USG000665,CUST0023,2025-01-01,335.15,0,0
USG000666,CUST0023,2025-02-01,121.75,0,0
USG000667,CUST0023,2025-03-01,85.93,0,0
USG000668,CUST0023,2025-04-01,105.37,0,0
USG000669,CUST0023,2025-05-01,29.86,0,0
USG000670,CUST0023,2025-06-01,193.6,0,0
USG000671,CUST0023,2025-07-01,55.99,0,0
USG000672,CUST0023,2025-08-01,84.94,0,0
USG000673,CUST0023,2025-09-01,149.48,0,0
USG000674,CUST0023,2025-10-01,51.27,0,0
USG000675,CUST0023,2025-11-01,36.27,0,0
USG000676,CUST0023,2025-12-01,284.83,0,0
USG000677,CUST0023,2026-01-01,168.77,0,0
USG000678,CUST0023,2026-02-01,186.52,0,0
USG000679,CUST0023,2026-03-01,142.15,0,0
USG000680,CUST0023,2026-04-01,262.97,0,0
USG000681,CUST0023,2026-05-01,151.59,0,0
USG000682,CUST0023,2026-06-01,232.97,0,0
USG000683,CUST0024,2023-07-01,389.0,68,0
USG000684,CUST0024,2023-08-01,413.55,41,0
USG000685,CUST0024,2023-09-01,614.14,85,0
USG000686,CUST0024,2023-10-01,1000.6,24,0
USG000687,CUST0024,2023-11-01,358.04,74,0
USG000688,CUST0024,2023-12-01,350.48,43,0
USG000689,CUST0024,2024-01-01,484.53,34,0
USG000690,CUST0024,2024-02-01,660.12,65,0
USG000691,CUST0024,2024-03-01,618.28,25,0
USG000692,CUST0024,2024-04-01,414.66,61,0
USG000693,CUST0024,2024-05-01,461.57,22,0
USG000694,CUST0024,2024-06-01,390.48,77,0
USG000695,CUST0024,2024-07-01,704.86,17,0
USG000696,CUST0024,2024-08-01,424.19,45,0
USG000697,CUST0024,2024-09-01,434.45,76,0
USG000698,CUST0024,2024-10-01,705.6,37,0
USG000699,CUST0024,2024-11-01,865.19,20,0
USG000700,CUST0024,2024-12-01,513.63,62,0
USG000701,CUST0024,2025-01-01,990.98,81,0
USG000702,CUST0024,2025-02-01,722.87,76,0
USG000703,CUST0024,2025-03-01,767.49,15,0
USG000704,CUST0024,2025-04-01,387.41,45,0
USG000705,CUST0024,2025-05-01,703.74,50,0
USG000706,CUST0024,2025-06-01,708.09,79,0
USG000707,CUST0024,2025-07-01,716.5,82,0
USG000708,CUST0024,2025-08-01,609.48,5,0
USG000709,CUST0024,2025-09-01,701.71,71,0
USG000710,CUST0024,2025-10-01,456.24,84,0
USG000711,CUST0024,2025-11-01,998.11,44,0
USG000712,CUST0024,2025-12-01,381.54,70,0
USG000713,CUST0024,2026-01-01,686.67,65,0
USG000714,CUST0024,2026-02-01,722.61,30,0
USG000715,CUST0024,2026-03-01,714.72,9,0
USG000716,CUST0024,2026-04-01,1094.96,73,0
USG000717,CUST0024,2026-05-01,639.51,6,0
USG000718,CUST0024,2026-06-01,832.51,73,0
USG000719,CUST0025,2023-07-01,345.0,18,0
USG000720,CUST0025,2023-08-01,676.0,13,0
USG000721,CUST0025,2023-09-01,647.0,61,0
USG000722,CUST0025,2023-10-01,848.0,81,0
USG000723,CUST0025,2023-11-01,524.0,26,0
USG000724,CUST0025,2023-12-01,665.0,26,0
USG000725,CUST0025,2024-01-01,664.0,71,0
USG000726,CUST0025,2024-02-01,623.0,12,0
USG000727,CUST0025,2024-03-01,427.0,24,0
USG000728,CUST0025,2024-04-01,318.0,40,0
USG000729,CUST0025,2024-05-01,800.0,18,0
USG000730,CUST0025,2024-06-01,776.0,11,0
USG000731,CUST0025,2024-07-01,755.0,56,0
USG000732,CUST0025,2024-08-01,691.0,31,0
USG000733,CUST0025,2024-09-01,786.0,63,0
USG000734,CUST0025,2024-10-01,425.0,21,0
USG000735,CUST0025,2024-11-01,540.0,32,0
USG000736,CUST0025,2024-12-01,671.0,18,0
USG000737,CUST0025,2025-01-01,360.0,80,0
USG000738,CUST0025,2025-02-01,301.0,15,0
USG000739,CUST0025,2025-03-01,821.0,21,0
USG000740,CUST0025,2025-04-01,820.0,59,0
USG000741,CUST0025,2025-05-01,639.0,53,0
USG000742,CUST0025,2025-06-01,647.0,41,0
USG000743,CUST0025,2025-07-01,353.0,6,0
USG000744,CUST0025,2025-08-01,353.0,29,0
USG000745,CUST0025,2025-09-01,602.0,58,0
USG000746,CUST0025,2025-10-01,453.0,62,0
USG000747,CUST0025,2025-11-01,527.0,17,0
USG000748,CUST0025,2025-12-01,323.0,59,0
USG000749,CUST0025,2026-01-01,607.0,29,0
USG000750,CUST0025,2026-02-01,305.0,38,0
USG000751,CUST0025,2026-03-01,387.0,62,0
USG000752,CUST0025,2026-04-01,847.0,38,0
USG000753,CUST0025,2026-05-01,726.0,39,0
USG000754,CUST0025,2026-06-01,595.0,68,0
USG000755,CUST0026,2023-07-01,48.0,0,70
USG000756,CUST0026,2023-08-01,32.0,0,102
USG000757,CUST0026,2023-09-01,5.0,0,35
USG000758,CUST0026,2023-10-01,44.0,0,38
USG000759,CUST0026,2023-11-01,11.0,0,23
USG000760,CUST0026,2023-12-01,19.0,0,40
USG000761,CUST0026,2024-01-01,16.0,0,122
USG000762,CUST0026,2024-02-01,39.0,0,98
USG000763,CUST0026,2024-03-01,2.0,0,118
USG000764,CUST0026,2024-04-01,37.0,0,22
USG000765,CUST0026,2024-05-01,39.0,0,116
USG000766,CUST0026,2024-06-01,43.0,0,151
USG000767,CUST0026,2024-07-01,36.0,0,95
USG000768,CUST0026,2024-08-01,30.0,0,36
USG000769,CUST0026,2024-09-01,23.0,0,66
USG000770,CUST0026,2024-10-01,0.0,0,121
USG000771,CUST0026,2024-11-01,23.0,0,110
USG000772,CUST0026,2024-12-01,34.0,0,167
USG000773,CUST0026,2025-01-01,4.0,0,22
USG000774,CUST0026,2025-02-01,37.0,0,94
USG000775,CUST0026,2025-03-01,43.0,0,124
USG000776,CUST0026,2025-04-01,25.0,0,57
USG000777,CUST0026,2025-05-01,49.0,0,150
USG000778,CUST0026,2025-06-01,49.0,0,177
USG000779,CUST0026,2025-07-01,11.0,0,103
USG000780,CUST0026,2025-08-01,13.0,0,74
USG000781,CUST0026,2025-09-01,1.0,0,158
USG000782,CUST0026,2025-10-01,33.0,0,111
USG000783,CUST0026,2025-11-01,4.0,0,150
USG000784,CUST0026,2025-12-01,7.0,0,111
USG000785,CUST0026,2026-01-01,41.0,0,80
USG000786,CUST0026,2026-02-01,11.0,0,96
USG000787,CUST0026,2026-03-01,45.0,0,142
USG000788,CUST0026,2026-04-01,0.0,0,151
USG000789,CUST0026,2026-05-01,1.0,0,79
USG000790,CUST0026,2026-06-01,40.0,0,75
USG000791,CUST0027,2023-08-01,613.2,0,154
USG000792,CUST0027,2023-09-01,595.19,0,38
USG000793,CUST0027,2023-10-01,455.42,0,145
USG000794,CUST0027,2023-11-01,834.32,0,135
USG000795,CUST0027,2023-12-01,851.14,0,126
USG000796,CUST0027,2024-01-01,561.72,0,141
USG000797,CUST0027,2024-02-01,482.42,0,129
USG000798,CUST0027,2024-03-01,869.52,0,83
USG000799,CUST0027,2024-04-01,630.4,0,34
USG000800,CUST0027,2024-05-01,830.86,0,153
USG000801,CUST0027,2024-06-01,357.45,0,99
USG000802,CUST0027,2024-07-01,968.86,0,32
USG000803,CUST0027,2024-08-01,756.8,0,57
USG000804,CUST0027,2024-09-01,667.3,0,99
USG000805,CUST0027,2024-10-01,566.94,0,133
USG000806,CUST0027,2024-11-01,824.13,0,124
USG000807,CUST0027,2024-12-01,731.72,0,83
USG000808,CUST0027,2025-01-01,509.03,0,66
USG000809,CUST0027,2025-02-01,617.29,0,44
USG000810,CUST0027,2025-03-01,871.43,0,140
USG000811,CUST0027,2025-04-01,962.22,0,51
USG000812,CUST0027,2025-05-01,840.77,0,95
USG000813,CUST0027,2025-06-01,636.6,0,146
USG000814,CUST0027,2025-07-01,1037.83,0,86
USG000815,CUST0027,2025-08-01,511.18,0,58
USG000816,CUST0027,2025-09-01,845.18,0,162
USG000817,CUST0027,2025-10-01,686.9,0,72
USG000818,CUST0027,2025-11-01,716.47,0,43
USG000819,CUST0027,2025-12-01,628.72,0,131
USG000820,CUST0027,2026-01-01,1053.43,0,24
USG000821,CUST0027,2026-02-01,681.48,0,74
USG000822,CUST0027,2026-03-01,670.18,0,154
USG000823,CUST0027,2026-04-01,583.07,0,89
USG000824,CUST0027,2026-05-01,785.21,0,31
USG000825,CUST0027,2026-06-01,1043.43,0,121
USG000826,CUST0028,2023-07-01,1671.0,0,155
USG000827,CUST0028,2023-08-01,954.1,0,166
USG000828,CUST0028,2023-09-01,1782.44,0,120
USG000829,CUST0028,2023-10-01,1373.71,0,98
USG000830,CUST0028,2023-11-01,1486.48,0,76
USG000831,CUST0028,2023-12-01,1474.0,0,78
USG000832,CUST0028,2024-01-01,1246.36,0,54
USG000833,CUST0028,2024-02-01,1227.28,0,126
USG000834,CUST0028,2024-03-01,1043.54,0,121
USG000835,CUST0028,2024-04-01,1807.85,0,177
USG000836,CUST0028,2024-05-01,944.0,0,20
USG000837,CUST0028,2024-06-01,1120.34,0,20
USG000838,CUST0028,2024-07-01,1802.75,0,149
USG000839,CUST0028,2024-08-01,1331.57,0,137
USG000840,CUST0028,2024-09-01,1037.08,0,37
USG000841,CUST0028,2024-10-01,1084.28,0,130
USG000842,CUST0028,2024-11-01,1637.37,0,133
USG000843,CUST0028,2024-12-01,1034.94,0,119
USG000844,CUST0028,2025-01-01,800.49,0,27
USG000845,CUST0028,2025-02-01,1164.35,0,43
USG000846,CUST0028,2025-03-01,1048.7,0,154
USG000847,CUST0028,2025-04-01,1521.77,0,134
USG000848,CUST0028,2025-05-01,1387.51,0,133
USG000849,CUST0028,2025-06-01,1427.27,0,45
USG000850,CUST0028,2025-07-01,1039.19,0,150
USG000851,CUST0028,2025-08-01,1033.29,0,79
USG000852,CUST0028,2025-09-01,1095.37,0,176
USG000853,CUST0028,2025-10-01,1698.66,0,80
USG000854,CUST0028,2025-11-01,1151.56,0,128
USG000855,CUST0028,2025-12-01,1354.35,0,127
USG000856,CUST0028,2026-01-01,1549.01,0,151
USG000857,CUST0028,2026-02-01,1017.88,0,86
USG000858,CUST0028,2026-03-01,1660.99,0,109
USG000859,CUST0028,2026-04-01,1548.46,0,138
USG000860,CUST0028,2026-05-01,858.16,0,126
USG000861,CUST0028,2026-06-01,1401.03,0,62
USG000862,CUST0029,2023-07-01,586.0,0,0
USG000863,CUST0029,2023-08-01,858.47,0,0
USG000864,CUST0029,2023-09-01,281.69,0,0
USG000865,CUST0029,2023-10-01,1030.1,0,0
USG000866,CUST0029,2023-11-01,349.29,0,0
USG000867,CUST0029,2023-12-01,296.15,0,0
USG000868,CUST0029,2024-01-01,1040.9,0,0
USG000869,CUST0029,2024-02-01,796.11,0,0
USG000870,CUST0029,2024-03-01,436.17,0,0
USG000871,CUST0029,2024-04-01,892.84,0,0
USG000872,CUST0029,2024-05-01,692.92,0,0
USG000873,CUST0029,2024-06-01,657.91,0,0
USG000874,CUST0029,2024-07-01,690.43,0,0
USG000875,CUST0029,2024-08-01,588.14,0,0
USG000876,CUST0029,2024-09-01,1030.42,0,0
USG000877,CUST0029,2024-10-01,597.31,0,0
USG000878,CUST0029,2024-11-01,346.84,0,0
USG000879,CUST0029,2024-12-01,664.84,0,0
USG000880,CUST0029,2025-01-01,311.85,0,0
USG000881,CUST0029,2025-02-01,617.04,0,0
USG000882,CUST0029,2025-03-01,869.97,0,0
USG000883,CUST0029,2025-04-01,552.92,0,0
USG000884,CUST0029,2025-05-01,845.63,0,0
USG000885,CUST0029,2025-06-01,1013.38,0,0
USG000886,CUST0029,2025-07-01,688.86,0,0
USG000887,CUST0029,2025-08-01,540.46,0,0
USG000888,CUST0029,2025-09-01,373.71,0,0
USG000889,CUST0029,2025-10-01,682.54,0,0
USG000890,CUST0029,2025-11-01,833.56,0,0
USG000891,CUST0029,2025-12-01,549.49,0,0
USG000892,CUST0029,2026-01-01,571.32,0,0
USG000893,CUST0029,2026-02-01,902.08,0,0
USG000894,CUST0029,2026-03-01,961.7,0,0
USG000895,CUST0029,2026-04-01,369.86,0,0
USG000896,CUST0029,2026-05-01,628.84,0,0
USG000897,CUST0029,2026-06-01,594.3,0,0
USG000898,CUST0030,2023-07-01,712.0,5,176
USG000899,CUST0030,2023-08-01,475.0,11,147
USG000900,CUST0030,2023-09-01,808.0,16,176
USG000901,CUST0030,2023-10-01,536.0,38,140
USG000902,CUST0030,2023-11-01,835.0,33,112
USG000903,CUST0030,2023-12-01,720.0,10,175
USG000904,CUST0030,2024-01-01,582.0,77,173
USG000905,CUST0030,2024-02-01,529.0,35,80
USG000906,CUST0030,2024-03-01,641.0,62,55
USG000907,CUST0030,2024-04-01,835.0,37,99
USG000908,CUST0030,2024-05-01,847.0,73,143
USG000909,CUST0030,2024-06-01,760.0,8,153
USG000910,CUST0030,2024-07-01,842.0,31,169
USG000911,CUST0030,2024-08-01,607.0,28,100
USG000912,CUST0030,2024-09-01,693.0,63,100
USG000913,CUST0030,2024-10-01,590.0,27,29
USG000914,CUST0030,2024-11-01,413.0,79,149
USG000915,CUST0030,2024-12-01,742.0,47,58
USG000916,CUST0030,2025-01-01,617.0,64,87
USG000917,CUST0030,2025-02-01,790.0,64,169
USG000918,CUST0030,2025-03-01,514.0,15,149
USG000919,CUST0030,2025-04-01,592.0,71,20
USG000920,CUST0030,2025-05-01,848.0,78,59
USG000921,CUST0030,2025-06-01,336.0,43,157
USG000922,CUST0030,2025-07-01,710.0,15,112
USG000923,CUST0030,2025-08-01,823.0,72,96
USG000924,CUST0030,2025-09-01,778.0,42,53
USG000925,CUST0030,2025-10-01,606.0,16,130
USG000926,CUST0030,2025-11-01,501.0,45,139
USG000927,CUST0030,2025-12-01,760.0,80,142
USG000928,CUST0030,2026-01-01,334.0,39,64
USG000929,CUST0030,2026-02-01,674.0,26,111
USG000930,CUST0030,2026-03-01,420.0,83,109
USG000931,CUST0030,2026-04-01,626.0,47,178
USG000932,CUST0030,2026-05-01,822.0,71,85
USG000933,CUST0030,2026-06-01,406.0,45,83
USG000934,CUST0031,2023-07-01,414.0,47,0
USG000935,CUST0031,2023-08-01,867.06,10,0
USG000936,CUST0031,2023-09-01,785.78,83,0
USG000937,CUST0031,2023-10-01,611.5,53,0
USG000938,CUST0031,2023-11-01,1024.92,14,0
USG000939,CUST0031,2023-12-01,959.8,69,0
USG000940,CUST0031,2024-01-01,980.04,84,0
USG000941,CUST0031,2024-02-01,350.54,59,0
USG000942,CUST0031,2024-03-01,432.3,28,0
USG000943,CUST0031,2024-04-01,720.67,38,0
USG000944,CUST0031,2024-05-01,685.2,39,0
USG000945,CUST0031,2024-06-01,451.58,69,0
USG000946,CUST0031,2024-07-01,429.53,19,0
USG000947,CUST0031,2024-08-01,524.5,8,0
USG000948,CUST0031,2024-09-01,738.47,33,0
USG000949,CUST0031,2024-10-01,538.57,77,0
USG000950,CUST0031,2024-11-01,1013.15,75,0
USG000951,CUST0031,2024-12-01,796.83,45,0
USG000952,CUST0031,2025-01-01,363.71,34,0
USG000953,CUST0031,2025-02-01,771.39,12,0
USG000954,CUST0031,2025-03-01,732.31,23,0
USG000955,CUST0031,2025-04-01,569.4,42,0
USG000956,CUST0031,2025-05-01,695.46,40,0
USG000957,CUST0031,2025-06-01,1007.14,21,0
USG000958,CUST0031,2025-07-01,868.9,9,0
USG000959,CUST0031,2025-08-01,717.18,81,0
USG000960,CUST0031,2025-09-01,775.22,8,0
USG000961,CUST0031,2025-10-01,381.93,10,0
USG000962,CUST0031,2025-11-01,609.75,23,0
USG000963,CUST0031,2025-12-01,530.34,48,0
USG000964,CUST0031,2026-01-01,670.84,82,0
USG000965,CUST0031,2026-02-01,784.67,33,0
USG000966,CUST0031,2026-03-01,960.33,79,0
USG000967,CUST0031,2026-04-01,382.04,7,0
USG000968,CUST0031,2026-05-01,850.37,15,0
USG000969,CUST0031,2026-06-01,536.62,39,0
USG000970,CUST0032,2023-07-01,556.0,16,0
USG000971,CUST0032,2023-08-01,336.0,79,0
USG000972,CUST0032,2023-09-01,487.0,33,0
USG000973,CUST0032,2023-10-01,596.0,77,0
USG000974,CUST0032,2023-11-01,672.0,8,0
USG000975,CUST0032,2023-12-01,575.0,30,0
USG000976,CUST0032,2024-01-01,556.0,71,0
USG000977,CUST0032,2024-02-01,765.0,36,0
USG000978,CUST0032,2024-03-01,502.0,66,0
USG000979,CUST0032,2024-04-01,475.0,71,0
USG000980,CUST0032,2024-05-01,675.0,73,0
USG000981,CUST0032,2024-06-01,447.0,11,0
USG000982,CUST0032,2024-07-01,805.0,76,0
USG000983,CUST0032,2024-08-01,471.0,22,0
USG000984,CUST0032,2024-09-01,445.0,72,0
USG000985,CUST0032,2024-10-01,421.0,12,0
USG000986,CUST0032,2024-11-01,665.0,77,0
USG000987,CUST0032,2024-12-01,487.0,47,0
USG000988,CUST0032,2025-01-01,361.0,29,0
USG000989,CUST0032,2025-02-01,479.0,23,0
USG000990,CUST0032,2025-03-01,747.0,20,0
USG000991,CUST0032,2025-04-01,657.0,69,0
USG000992,CUST0032,2025-05-01,589.0,27,0
USG000993,CUST0032,2025-06-01,399.0,15,0
USG000994,CUST0032,2025-07-01,565.0,69,0
USG000995,CUST0032,2025-08-01,760.0,66,0
USG000996,CUST0032,2025-09-01,804.0,54,0
USG000997,CUST0032,2025-10-01,751.0,42,0
USG000998,CUST0032,2025-11-01,725.0,46,0
USG000999,CUST0032,2025-12-01,570.0,79,0
USG001000,CUST0032,2026-01-01,718.0,26,0
USG001001,CUST0032,2026-02-01,526.0,22,0
USG001002,CUST0032,2026-03-01,599.0,83,0
USG001003,CUST0032,2026-04-01,484.0,32,0
USG001004,CUST0032,2026-05-01,364.0,65,0
USG001005,CUST0032,2026-06-01,495.0,30,0
USG001006,CUST0033,2026-05-01,209.0,0,0
USG001007,CUST0033,2026-06-01,354.0,0,0
USG001008,CUST0034,2023-07-01,667.0,0,0
USG001009,CUST0034,2023-08-01,1033.0,0,0
USG001010,CUST0034,2023-09-01,968.0,0,0
USG001011,CUST0034,2023-10-01,1154.0,0,0
USG001012,CUST0034,2023-11-01,828.0,0,0
USG001013,CUST0034,2023-12-01,656.0,0,0
USG001014,CUST0034,2024-01-01,801.0,0,0
USG001015,CUST0034,2024-02-01,1362.0,0,0
USG001016,CUST0034,2024-03-01,1064.0,0,0
USG001017,CUST0034,2024-04-01,806.0,0,0
USG001018,CUST0034,2024-05-01,854.0,0,0
USG001019,CUST0034,2024-06-01,697.0,0,0
USG001020,CUST0034,2024-07-01,1494.0,0,0
USG001021,CUST0034,2024-08-01,737.0,0,0
USG001022,CUST0034,2024-09-01,1323.0,0,0
USG001023,CUST0034,2024-10-01,1312.0,0,0
USG001024,CUST0034,2024-11-01,899.0,0,0
USG001025,CUST0034,2024-12-01,1182.0,0,0
USG001026,CUST0034,2025-01-01,828.0,0,0
USG001027,CUST0034,2025-02-01,1101.0,0,0
USG001028,CUST0034,2025-03-01,1270.0,0,0
USG001029,CUST0034,2025-04-01,1357.0,0,0
USG001030,CUST0034,2025-05-01,1354.0,0,0
USG001031,CUST0034,2025-06-01,1052.0,0,0
USG001032,CUST0034,2025-07-01,1293.0,0,0
USG001033,CUST0034,2025-08-01,1319.0,0,0
USG001034,CUST0034,2025-09-01,860.0,0,0
USG001035,CUST0034,2025-10-01,1001.0,0,0
USG001036,CUST0034,2025-11-01,885.0,0,0
USG001037,CUST0034,2025-12-01,1356.0,0,0
USG001038,CUST0034,2026-01-01,857.0,0,0
USG001039,CUST0034,2026-02-01,1177.0,0,0
USG001040,CUST0034,2026-03-01,833.0,0,0
USG001041,CUST0034,2026-04-01,990.0,0,0
USG001042,CUST0034,2026-05-01,1490.0,0,0
USG001043,CUST0034,2026-06-01,1481.0,0,0
USG001044,CUST0035,2023-07-01,1054.0,0,0
USG001045,CUST0035,2023-08-01,793.0,0,0
USG001046,CUST0035,2023-09-01,866.0,0,0
USG001047,CUST0035,2023-10-01,1349.0,0,0
USG001048,CUST0035,2023-11-01,1293.0,0,0
USG001049,CUST0035,2023-12-01,1161.0,0,0
USG001050,CUST0035,2024-01-01,1158.0,0,0
USG001051,CUST0035,2024-02-01,1196.0,0,0
USG001052,CUST0035,2024-03-01,695.0,0,0
USG001053,CUST0035,2024-04-01,1367.0,0,0
USG001054,CUST0035,2024-05-01,1464.0,0,0
USG001055,CUST0035,2024-06-01,1319.0,0,0
USG001056,CUST0035,2024-07-01,726.0,0,0
USG001057,CUST0035,2024-08-01,766.0,0,0
USG001058,CUST0035,2024-09-01,1184.0,0,0
USG001059,CUST0035,2024-10-01,1103.0,0,0
USG001060,CUST0035,2024-11-01,815.0,0,0
USG001061,CUST0035,2024-12-01,1407.0,0,0
USG001062,CUST0035,2025-01-01,821.0,0,0
