bill_id,customer_id,billing_month,amount_due,amount_paid,payment_status,payment_date
BILL000369,CUST0013,2023-10-01,294.98,294.98,Paid,2023-10-07
BILL000370,CUST0013,2023-11-01,284.98,284.98,Paid,2023-11-08
BILL000371,CUST0013,2023-12-01,289.98,289.98,Paid,2023-12-06
BILL000372,CUST0013,2024-01-01,294.98,294.98,Paid,2024-01-07
BILL000373,CUST0013,2024-02-01,284.98,284.98,Paid,2024-02-10
BILL000374,CUST0013,2024-03-01,284.98,284.98,Paid,2024-03-11
BILL000375,CUST0013,2024-04-01,284.98,284.98,Paid,2024-04-10
BILL000376,CUST0013,2024-05-01,284.98,284.98,Paid,2024-05-08
BILL000377,CUST0013,2024-06-01,279.98,279.98,Paid,2024-06-10
BILL000378,CUST0013,2024-07-01,284.98,284.98,Paid,2024-07-04
BILL000379,CUST0013,2024-08-01,279.98,279.98,Paid,2024-08-10
BILL000380,CUST0013,2024-09-01,294.98,294.98,Paid,2024-09-02
BILL000381,CUST0013,2024-10-01,289.98,289.98,Paid,2024-10-08
BILL000382,CUST0013,2024-11-01,289.98,289.98,Paid,2024-11-02
BILL000383,CUST0013,2024-12-01,294.98,294.98,Paid,2024-12-07
BILL000384,CUST0013,2025-01-01,294.98,294.98,Late,2025-01-17
BILL000385,CUST0013,2025-02-01,284.98,284.98,Paid,2025-02-07
BILL000386,CUST0013,2025-03-01,289.98,289.98,Paid,2025-03-10
BILL000387,CUST0013,2025-04-01,284.98,284.98,Paid,2025-04-04
BILL000388,CUST0013,2025-05-01,284.98,284.98,Paid,2025-05-09
BILL000389,CUST0013,2025-06-01,284.98,284.98,Paid,2025-06-07
BILL000390,CUST0013,2025-07-01,284.98,284.98,Paid,2025-07-11
BILL000391,CUST0013,2025-08-01,284.98,284.98,Late,2025-08-17
BILL000392,CUST0013,2025-09-01,279.98,279.98,Late,2025-09-18
BILL000393,CUST0013,2025-10-01,289.98,289.98,Paid,2025-10-08
BILL000394,CUST0013,2025-11-01,279.98,279.98,Paid,2025-11-07
BILL000395,CUST0013,2025-12-01,284.98,284.98,Paid,2025-12-08
BILL000396,CUST0013,2026-01-01,294.98,294.98,Paid,2026-01-05
BILL000397,CUST0013,2026-02-01,294.98,294.98,Paid,2026-02-10
BILL000398,CUST0013,2026-03-01,294.98,294.98,Late,2026-03-23
BILL000399,CUST0013,2026-04-01,289.98,289.98,Paid,2026-04-08
BILL000400,CUST0013,2026-05-01,284.98,284.98,Paid,2026-05-10
BILL000401,CUST0013,2026-06-01,289.98,289.98,Paid,2026-06-07
BILL000402,CUST0014,2024-04-01,49.99,30.1,Partial,2024-04-09
BILL000403,CUST0014,2024-05-01,49.99,49.99,Late,2024-05-26
BILL000404,CUST0014,2024-06-01,54.99,0.0,Unpaid,
BILL000405,CUST0014,2024-07-01,54.99,0.0,Unpaid,
BILL000406,CUST0014,2024-08-01,49.99,49.99,Paid,2024-08-02
BILL000407,CUST0014,2024-09-01,44.99,24.42,Partial,2024-09-11
BILL000408,CUST0014,2024-10-01,54.99,54.99,Paid,2024-10-04
BILL000409,CUST0014,2024-11-01,49.99,49.99,Paid,2024-11-10
BILL000410,CUST0014,2024-12-01,59.99,59.99,Paid,2024-12-03
BILL000411,CUST0014,2025-01-01,44.99,44.99,Late,2025-01-19
BILL000412,CUST0014,2025-02-01,44.99,44.99,Paid,2025-02-05
BILL000413,CUST0014,2025-03-01,49.99,28.13,Partial,2025-03-24
BILL000414,CUST0014,2025-04-01,44.99,44.99,Paid,2025-04-02
BILL000415,CUST0014,2025-05-01,54.99,54.99,Paid,2025-05-10
BILL000416,CUST0014,2025-06-01,49.99,49.99,Late,2025-06-24
BILL000417,CUST0014,2025-07-01,49.99,49.99,Paid,2025-07-07
BILL000418,CUST0014,2025-08-01,49.99,49.99,Late,2025-08-19
BILL000419,CUST0014,2025-09-01,44.99,0.0,Unpaid,
BILL000420,CUST0014,2025-10-01,49.99,0.0,Unpaid,
BILL000421,CUST0014,2025-11-01,59.99,59.99,Paid,2025-11-02
BILL000422,CUST0014,2025-12-01,49.99,31.22,Partial,2025-12-14
BILL000423,CUST0014,2026-01-01,49.99,49.99,Paid,2026-01-04
BILL000424,CUST0014,2026-02-01,54.99,54.99,Paid,2026-02-09
BILL000425,CUST0014,2026-03-01,49.99,49.99,Paid,2026-03-05
BILL000426,CUST0014,2026-04-01,59.99,59.99,Late,2026-04-25
BILL000427,CUST0014,2026-05-01,49.99,49.99,Paid,2026-05-02
BILL000428,CUST0014,2026-06-01,54.99,54.99,Late,2026-06-21
BILL000429,CUST0015,2023-07-01,109.99,109.99,Paid,2023-07-06
BILL000430,CUST0015,2023-08-01,114.99,114.99,Paid,2023-08-09
BILL000431,CUST0015,2023-09-01,104.99,104.99,Paid,2023-09-11
BILL000432,CUST0015,2023-10-01,109.99,109.99,Paid,2023-10-04
BILL000433,CUST0015,2023-11-01,109.99,109.99,Paid,2023-11-11
BILL000434,CUST0015,2023-12-01,104.99,104.99,Paid,2023-12-07
BILL000435,CUST0015,2024-01-01,109.99,109.99,Paid,2024-01-06
BILL000436,CUST0015,2024-02-01,109.99,109.99,Paid,2024-02-06
BILL000437,CUST0015,2024-03-01,109.99,109.99,Paid,2024-03-02
BILL000438,CUST0015,2024-04-01,109.99,109.99,Late,2024-04-28
BILL000439,CUST0015,2024-05-01,104.99,104.99,Paid,2024-05-08
BILL000440,CUST0015,2024-06-01,114.99,114.99,Paid,2024-06-05
BILL000441,CUST0015,2024-07-01,119.99,119.99,Paid,2024-07-05
BILL000442,CUST0015,2024-08-01,119.99,119.99,Paid,2024-08-10
BILL000443,CUST0015,2024-09-01,109.99,109.99,Paid,2024-09-10
BILL000444,CUST0015,2024-10-01,114.99,114.99,Paid,2024-10-06
BILL000445,CUST0015,2024-11-01,104.99,104.99,Paid,2024-11-06
BILL000446,CUST0015,2024-12-01,109.99,109.99,Paid,2024-12-10
BILL000447,CUST0015,2025-01-01,119.99,119.99,Paid,2025-01-08
BILL000448,CUST0015,2025-02-01,119.99,119.99,Paid,2025-02-08
BILL000449,CUST0015,2025-03-01,104.99,104.99,Paid,2025-03-08
BILL000450,CUST0015,2025-04-01,119.99,119.99,Paid,2025-04-09
BILL000451,CUST0015,2025-05-01,104.99,104.99,Paid,2025-05-09
BILL000452,CUST0015,2025-06-01,109.99,109.99,Paid,2025-06-10
BILL000453,CUST0015,2025-07-01,109.99,109.99,Paid,2025-07-06
BILL000454,CUST0015,2025-08-01,109.99,109.99,Paid,2025-08-10
BILL000455,CUST0015,2025-09-01,114.99,114.99,Paid,2025-09-08
BILL000456,CUST0015,2025-10-01,109.99,109.99,Paid,2025-10-03
BILL000457,CUST0015,2025-11-01,104.99,104.99,Paid,2025-11-05
BILL000458,CUST0015,2025-12-01,119.99,119.99,Paid,2025-12-09
BILL000459,CUST0015,2026-01-01,109.99,109.99,Paid,2026-01-05
BILL000460,CUST0015,2026-02-01,104.99,104.99,Paid,2026-02-03
BILL000461,CUST0015,2026-03-01,109.99,109.99,Paid,2026-03-04
BILL000462,CUST0015,2026-04-01,119.99,119.99,Paid,2026-04-10
BILL000463,CUST0015,2026-05-01,114.99,114.99,Paid,2026-05-07
BILL000464,CUST0015,2026-06-01,104.99,104.99,Paid,2026-06-02
BILL000465,CUST0016,2023-07-01,159.99,159.99,Paid,2023-07-11
BILL000466,CUST0016,2023-08-01,159.99,159.99,Paid,2023-08-06
BILL000467,CUST0016,2023-09-01,159.99,159.99,Paid,2023-09-04
BILL000468,CUST0016,2023-10-01,149.99,149.99,Paid,2023-10-11
BILL000469,CUST0016,2023-11-01,154.99,154.99,Late,2023-11-23
BILL000470,CUST0016,2023-12-01,144.99,144.99,Paid,2023-12-02
BILL000471,CUST0016,2024-01-01,149.99,149.99,Paid,2024-01-08
BILL000472,CUST0016,2024-02-01,149.99,149.99,Paid,2024-02-10
BILL000473,CUST0016,2024-03-01,149.99,149.99,Paid,2024-03-02
BILL000474,CUST0016,2024-04-01,149.99,149.99,Paid,2024-04-09
BILL000475,CUST0016,2024-05-01,149.99,149.99,Paid,2024-05-06
BILL000476,CUST0016,2024-06-01,149.99,149.99,Paid,2024-06-03
BILL000477,CUST0016,2024-07-01,159.99,159.99,Paid,2024-07-10
BILL000478,CUST0016,2024-08-01,149.99,149.99,Paid,2024-08-02
BILL000479,CUST0016,2024-09-01,149.99,149.99,Paid,2024-09-08
BILL000480,CUST0016,2024-10-01,149.99,149.99,Paid,2024-10-07
BILL000481,CUST0016,2024-11-01,149.99,149.99,Late,2024-11-25
BILL000482,CUST0016,2024-12-01,159.99,159.99,Paid,2024-12-09
BILL000483,CUST0016,2025-01-01,149.99,149.99,Paid,2025-01-08
BILL000484,CUST0016,2025-02-01,149.99,149.99,Paid,2025-02-02
BILL000485,CUST0016,2025-03-01,154.99,154.99,Late,2025-03-25
BILL000486,CUST0016,2025-04-01,149.99,149.99,Paid,2025-04-05
BILL000487,CUST0016,2025-05-01,149.99,149.99,Paid,2025-05-08
BILL000488,CUST0016,2025-06-01,159.99,159.99,Paid,2025-06-04
BILL000489,CUST0016,2025-07-01,144.99,144.99,Paid,2025-07-05
BILL000490,CUST0016,2025-08-01,149.99,149.99,Paid,2025-08-11
BILL000491,CUST0016,2025-09-01,149.99,149.99,Paid,2025-09-07
BILL000492,CUST0016,2025-10-01,159.99,159.99,Paid,2025-10-06
BILL000493,CUST0016,2025-11-01,149.99,149.99,Paid,2025-11-03
BILL000494,CUST0016,2025-12-01,154.99,154.99,Paid,2025-12-04
BILL000495,CUST0016,2026-01-01,159.99,159.99,Paid,2026-01-02
BILL000496,CUST0016,2026-02-01,159.99,159.99,Late,2026-02-26
BILL000497,CUST0016,2026-03-01,149.99,149.99,Paid,2026-03-09
BILL000498,CUST0016,2026-04-01,154.99,154.99,Paid,2026-04-08
BILL000499,CUST0016,2026-05-01,149.99,149.99,Paid,2026-05-11
BILL000500,CUST0016,2026-06-01,149.99,149.99,Paid,2026-06-10
BILL000501,CUST0017,2025-11-01,104.98,104.98,Paid,2025-11-03
BILL000502,CUST0017,2025-12-01,99.98,99.98,Paid,2025-12-06
BILL000503,CUST0017,2026-01-01,94.98,94.98,Paid,2026-01-10
BILL000504,CUST0017,2026-02-01,99.98,63.78,Partial,2026-02-18
BILL000505,CUST0017,2026-03-01,99.98,99.98,Paid,2026-03-09
BILL000506,CUST0017,2026-04-01,99.98,71.52,Partial,2026-04-14
BILL000507,CUST0017,2026-05-01,94.98,52.09,Partial,2026-05-11
BILL000508,CUST0017,2026-06-01,104.98,104.98,Late,2026-06-18
BILL000509,CUST0018,2023-07-01,124.99,124.99,Paid,2023-07-06
BILL000510,CUST0018,2023-08-01,129.99,129.99,Paid,2023-08-08
BILL000511,CUST0018,2023-09-01,139.99,139.99,Paid,2023-09-08
BILL000512,CUST0018,2023-10-01,134.99,134.99,Paid,2023-10-09
BILL000513,CUST0018,2023-11-01,134.99,134.99,Paid,2023-11-04
BILL000514,CUST0018,2023-12-01,129.99,129.99,Paid,2023-12-06
BILL000515,CUST0018,2024-01-01,129.99,129.99,Paid,2024-01-10
BILL000516,CUST0018,2024-02-01,134.99,134.99,Paid,2024-02-05
BILL000517,CUST0018,2024-03-01,129.99,129.99,Paid,2024-03-06
BILL000518,CUST0018,2024-04-01,129.99,129.99,Paid,2024-04-10
BILL000519,CUST0018,2024-05-01,139.99,139.99,Paid,2024-05-06
BILL000520,CUST0018,2024-06-01,129.99,129.99,Paid,2024-06-10
BILL000521,CUST0018,2024-07-01,129.99,129.99,Paid,2024-07-07
BILL000522,CUST0018,2024-08-01,129.99,129.99,Paid,2024-08-09
BILL000523,CUST0018,2024-09-01,129.99,129.99,Paid,2024-09-07
BILL000524,CUST0018,2024-10-01,129.99,129.99,Paid,2024-10-10
BILL000525,CUST0018,2024-11-01,129.99,129.99,Late,2024-11-20
BILL000526,CUST0018,2024-12-01,129.99,129.99,Paid,2024-12-09
BILL000527,CUST0018,2025-01-01,129.99,129.99,Paid,2025-01-09
BILL000528,CUST0018,2025-02-01,129.99,129.99,Paid,2025-02-11
BILL000529,CUST0018,2025-03-01,129.99,129.99,Paid,2025-03-09
BILL000530,CUST0018,2025-04-01,129.99,129.99,Late,2025-04-26
BILL000531,CUST0018,2025-05-01,124.99,124.99,Paid,2025-05-10
BILL000532,CUST0018,2025-06-01,129.99,129.99,Paid,2025-06-05
BILL000533,CUST0018,2025-07-01,129.99,129.99,Paid,2025-07-02
BILL000534,CUST0018,2025-08-01,129.99,129.99,Paid,2025-08-06
BILL000535,CUST0018,2025-09-01,129.99,129.99,Paid,2025-09-10
BILL000536,CUST0018,2025-10-01,129.99,129.99,Paid,2025-10-10
BILL000537,CUST0018,2025-11-01,134.99,134.99,Paid,2025-11-11
BILL000538,CUST0018,2025-12-01,129.99,129.99,Paid,2025-12-11
BILL000539,CUST0018,2026-01-01,129.99,129.99,Paid,2026-01-09
BILL000540,CUST0018,2026-02-01,129.99,129.99,Paid,2026-02-06
BILL000541,CUST0018,2026-03-01,129.99,129.99,Paid,2026-03-09
BILL000542,CUST0018,2026-04-01,129.99,129.99,Paid,2026-04-10
BILL000543,CUST0018,2026-05-01,139.99,139.99,Paid,2026-05-08
BILL000544,CUST0018,2026-06-01,124.99,44.54,Partial,2026-06-25
BILL000545,CUST0019,2023-07-01,49.99,49.99,Late,2023-07-21
BILL000546,CUST0019,2023-08-01,49.99,49.99,Paid,2023-08-04
BILL000547,CUST0019,2023-09-01,44.99,44.99,Paid,2023-09-04
BILL000548,CUST0019,2023-10-01,54.99,54.99,Paid,2023-10-05
BILL000549,CUST0019,2023-11-01,44.99,44.99,Paid,2023-11-08
BILL000550,CUST0019,2023-12-01,44.99,0.0,Unpaid,
BILL000551,CUST0019,2024-01-01,59.99,59.99,Paid,2024-01-10
BILL000552,CUST0019,2024-02-01,49.99,49.99,Paid,2024-02-08
BILL000553,CUST0019,2024-03-01,49.99,49.99,Paid,2024-03-04
BILL000554,CUST0019,2024-04-01,49.99,49.99,Paid,2024-04-03
BILL000555,CUST0019,2024-05-01,54.99,54.99,Paid,2024-05-10
BILL000556,CUST0019,2024-06-01,59.99,59.99,Paid,2024-06-08
BILL000557,CUST0019,2024-07-01,44.99,0.0,Unpaid,
BILL000558,CUST0019,2024-08-01,49.99,49.99,Paid,2024-08-11
BILL000559,CUST0019,2024-09-01,49.99,49.99,Paid,2024-09-11
BILL000560,CUST0019,2024-10-01,49.99,49.99,Late,2024-10-22
BILL000561,CUST0019,2024-11-01,49.99,49.99,Paid,2024-11-02
BILL000562,CUST0019,2024-12-01,49.99,24.5,Partial,2024-12-21
BILL000563,CUST0019,2025-01-01,49.99,49.99,Late,2025-01-29
BILL000564,CUST0019,2025-02-01,54.99,54.99,Paid,2025-02-10
BILL000565,CUST0019,2025-03-01,54.99,54.99,Paid,2025-03-02
BILL000566,CUST0019,2025-04-01,49.99,49.99,Paid,2025-04-11
BILL000567,CUST0019,2025-05-01,44.99,44.99,Paid,2025-05-08
BILL000568,CUST0019,2025-06-01,44.99,44.99,Paid,2025-06-08
BILL000569,CUST0019,2025-07-01,49.99,49.99,Paid,2025-07-09
BILL000570,CUST0019,2025-08-01,59.99,59.99,Late,2025-08-27
BILL000571,CUST0019,2025-09-01,49.99,49.99,Late,2025-09-17
BILL000572,CUST0019,2025-10-01,49.99,49.99,Paid,2025-10-10
BILL000573,CUST0019,2025-11-01,44.99,0.0,Unpaid,
BILL000574,CUST0019,2025-12-01,49.99,49.99,Paid,2025-12-03
BILL000575,CUST0019,2026-01-01,54.99,54.99,Late,2026-01-24
BILL000576,CUST0019,2026-02-01,59.99,59.99,Paid,2026-02-05
BILL000577,CUST0019,2026-03-01,49.99,49.99,Paid,2026-03-03
BILL000578,CUST0019,2026-04-01,44.99,44.99,Late,2026-04-24
BILL000579,CUST0019,2026-05-01,54.99,54.99,Paid,2026-05-09
BILL000580,CUST0019,2026-06-01,44.99,19.03,Partial,2026-06-13
BILL000581,CUST0020,2023-07-01,89.99,89.99,Paid,2023-07-07
BILL000582,CUST0020,2023-08-01,89.99,89.99,Paid,2023-08-09
BILL000583,CUST0020,2023-09-01,89.99,89.99,Paid,2023-09-02
BILL000584,CUST0020,2023-10-01,89.99,89.99,Paid,2023-10-04
BILL000585,CUST0020,2023-11-01,99.99,99.99,Paid,2023-11-08
BILL000586,CUST0020,2023-12-01,84.99,84.99,Paid,2023-12-03
BILL000587,CUST0020,2024-01-01,99.99,99.99,Paid,2024-01-05
BILL000588,CUST0020,2024-02-01,94.99,94.99,Paid,2024-02-08
BILL000589,CUST0020,2024-03-01,89.99,89.99,Paid,2024-03-09
BILL000590,CUST0020,2024-04-01,89.99,89.99,Paid,2024-04-07
BILL000591,CUST0020,2024-05-01,89.99,89.99,Paid,2024-05-02
BILL000592,CUST0020,2024-06-01,99.99,99.99,Paid,2024-06-08
BILL000593,CUST0020,2024-07-01,84.99,84.99,Paid,2024-07-10
BILL000594,CUST0020,2024-08-01,89.99,89.99,Late,2024-08-28
BILL000595,CUST0020,2024-09-01,89.99,89.99,Paid,2024-09-03
BILL000596,CUST0020,2024-10-01,84.99,84.99,Paid,2024-10-03
BILL000597,CUST0020,2024-11-01,99.99,99.99,Paid,2024-11-10
BILL000598,CUST0020,2024-12-01,89.99,89.99,Paid,2024-12-08
BILL000599,CUST0020,2025-01-01,99.99,99.99,Paid,2025-01-04
BILL000600,CUST0020,2025-02-01,84.99,84.99,Paid,2025-02-10
BILL000601,CUST0020,2025-03-01,99.99,99.99,Paid,2025-03-06
BILL000602,CUST0020,2025-04-01,99.99,99.99,Paid,2025-04-04
BILL000603,CUST0020,2025-05-01,89.99,89.99,Paid,2025-05-06
BILL000604,CUST0020,2025-06-01,89.99,89.99,Paid,2025-06-02
BILL000605,CUST0020,2025-07-01,84.99,84.99,Paid,2025-07-06
BILL000606,CUST0020,2025-08-01,89.99,89.99,Paid,2025-08-10
BILL000607,CUST0020,2025-09-01,99.99,99.99,Paid,2025-09-02
BILL000608,CUST0020,2025-10-01,89.99,89.99,Paid,2025-10-06
BILL000609,CUST0020,2025-11-01,84.99,84.99,Paid,2025-11-10
BILL000610,CUST0020,2025-12-01,89.99,89.99,Paid,2025-12-09
BILL000611,CUST0020,2026-01-01,89.99,89.99,Paid,2026-01-02
BILL000612,CUST0020,2026-02-01,84.99,84.99,Paid,2026-02-05
BILL000613,CUST0020,2026-03-01,89.99,89.99,Paid,2026-03-08
BILL000614,CUST0020,2026-04-01,94.99,94.99,Paid,2026-04-03
BILL000615,CUST0020,2026-05-01,94.99,94.99,Paid,2026-05-07
BILL000616,CUST0020,2026-06-01,89.99,89.99,Paid,2026-06-10
BILL000617,CUST0021,2026-02-01,119.99,119.99,Paid,2026-02-05
BILL000618,CUST0021,2026-03-01,114.99,114.99,Paid,2026-03-10
BILL000619,CUST0021,2026-04-01,109.99,109.99,Paid,2026-04-07
BILL000620,CUST0021,2026-05-01,109.99,109.99,Paid,2026-05-04
BILL000621,CUST0021,2026-06-01,109.99,109.99,Paid,2026-06-03
BILL000622,CUST0022,2023-07-01,179.99,179.99,Paid,2023-07-10
BILL000623,CUST0022,2023-08-01,174.99,174.99,Paid,2023-08-11
BILL000624,CUST0022,2023-09-01,184.99,184.99,Paid,2023-09-09
BILL000625,CUST0022,2023-10-01,169.99,169.99,Paid,2023-10-09
BILL000626,CUST0022,2023-11-01,174.99,174.99,Paid,2023-11-04
BILL000627,CUST0022,2023-12-01,174.99,174.99,Paid,2023-12-08
BILL000628,CUST0022,2024-01-01,179.99,179.99,Paid,2024-01-06
BILL000629,CUST0022,2024-02-01,174.99,174.99,Paid,2024-02-08
BILL000630,CUST0022,2024-03-01,174.99,174.99,Paid,2024-03-10
BILL000631,CUST0022,2024-04-01,174.99,174.99,Paid,2024-04-09
BILL000632,CUST0022,2024-05-01,174.99,174.99,Paid,2024-05-05
BILL000633,CUST0022,2024-06-01,174.99,174.99,Paid,2024-06-10
BILL000634,CUST0022,2024-07-01,174.99,174.99,Paid,2024-07-09
BILL000635,CUST0022,2024-08-01,174.99,174.99,Paid,2024-08-08
BILL000636,CUST0022,2024-09-01,184.99,184.99,Paid,2024-09-07
BILL000637,CUST0022,2024-10-01,184.99,184.99,Paid,2024-10-08
BILL000638,CUST0022,2024-11-01,174.99,174.99,Paid,2024-11-08
BILL000639,CUST0022,2024-12-01,184.99,184.99,Paid,2024-12-08
BILL000640,CUST0022,2025-01-01,174.99,174.99,Paid,2025-01-06
BILL000641,CUST0022,2025-02-01,184.99,184.99,Paid,2025-02-04
BILL000642,CUST0022,2025-03-01,174.99,174.99,Paid,2025-03-04
BILL000643,CUST0022,2025-04-01,174.99,174.99,Paid,2025-04-09
BILL000644,CUST0022,2025-05-01,174.99,174.99,Paid,2025-05-04
BILL000645,CUST0022,2025-06-01,174.99,174.99,Paid,2025-06-04
BILL000646,CUST0022,2025-07-01,174.99,174.99,Paid,2025-07-05
BILL000647,CUST0022,2025-08-01,169.99,169.99,Paid,2025-08-10
BILL000648,CUST0022,2025-09-01,174.99,174.99,Paid,2025-09-08
BILL000649,CUST0022,2025-10-01,179.99,179.99,Paid,2025-10-04
BILL000650,CUST0022,2025-11-01,179.99,179.99,Paid,2025-11-11
BILL000651,CUST0022,2025-12-01,174.99,174.99,Paid,2025-12-04
BILL000652,CUST0022,2026-01-01,174.99,174.99,Paid,2026-01-03
BILL000653,CUST0022,2026-02-01,174.99,174.99,Paid,2026-02-10
BILL000654,CUST0022,2026-03-01,184.99,184.99,Paid,2026-03-03
BILL000655,CUST0022,2026-04-01,174.99,174.99,Paid,2026-04-08
BILL000656,CUST0022,2026-05-01,174.99,174.99,Paid,2026-05-03
BILL000657,CUST0022,2026-06-01,174.99,174.99,Paid,2026-06-05
BILL000658,CUST0023,2024-06-01,44.99,44.99,Paid,2024-06-06
BILL000659,CUST0023,2024-07-01,59.99,41.3,Partial,2024-07-24
BILL000660,CUST0023,2024-08-01,44.99,44.99,Paid,2024-08-03
BILL000661,CUST0023,2024-09-01,49.99,0.0,Unpaid,
BILL000662,CUST0023,2024-10-01,54.99,0.0,Unpaid,
BILL000663,CUST0023,2024-11-01,49.99,49.99,Paid,2024-11-03
BILL000664,CUST0023,2024-12-01,49.99,49.99,Late,2024-12-24
BILL000665,CUST0023,2025-01-01,54.99,54.99,Late,2025-01-24
BILL000666,CUST0023,2025-02-01,49.99,39.62,Partial,2025-02-13
BILL000667,CUST0023,2025-03-01,49.99,49.99,Paid,2025-03-08
BILL000668,CUST0023,2025-04-01,49.99,49.99,Late,2025-04-24
BILL000669,CUST0023,2025-05-01,49.99,49.99,Late,2025-05-28
BILL000670,CUST0023,2025-06-01,49.99,49.99,Paid,2025-06-10
BILL000671,CUST0023,2025-07-01,44.99,44.99,Paid,2025-07-06
BILL000672,CUST0023,2025-08-01,49.99,49.99,Paid,2025-08-07
BILL000673,CUST0023,2025-09-01,59.99,0.0,Unpaid,
BILL000674,CUST0023,2025-10-01,59.99,59.99,Late,2025-10-24
BILL000675,CUST0023,2025-11-01,49.99,35.78,Partial,2025-11-17
BILL000676,CUST0023,2025-12-01,49.99,0.0,Unpaid,
BILL000677,CUST0023,2026-01-01,44.99,0.0,Unpaid,
BILL000678,CUST0023,2026-02-01,49.99,49.99,Late,2026-02-26
BILL000679,CUST0023,2026-03-01,49.99,49.99,Paid,2026-03-08
BILL000680,CUST0023,2026-04-01,49.99,49.99,Paid,2026-04-09
BILL000681,CUST0023,2026-05-01,44.99,0.0,Unpaid,
BILL000682,CUST0023,2026-06-01,49.99,49.99,Paid,2026-06-08
BILL000683,CUST0024,2023-07-01,114.99,114.99,Paid,2023-07-04
BILL000684,CUST0024,2023-08-01,114.99,91.02,Partial,2023-08-26
BILL000685,CUST0024,2023-09-01,114.99,114.99,Late,2023-09-19
BILL000686,CUST0024,2023-10-01,109.99,109.99,Paid,2023-10-03
BILL000687,CUST0024,2023-11-01,124.99,124.99,Paid,2023-11-09
BILL000688,CUST0024,2023-12-01,124.99,124.99,Paid,2023-12-07
BILL000689,CUST0024,2024-01-01,109.99,109.99,Paid,2024-01-09
BILL000690,CUST0024,2024-02-01,114.99,114.99,Paid,2024-02-09
BILL000691,CUST0024,2024-03-01,114.99,114.99,Late,2024-03-24
BILL000692,CUST0024,2024-04-01,114.99,114.99,Late,2024-04-18
BILL000693,CUST0024,2024-05-01,114.99,114.99,Paid,2024-05-09
BILL000694,CUST0024,2024-06-01,119.99,119.99,Paid,2024-06-10
BILL000695,CUST0024,2024-07-01,124.99,124.99,Paid,2024-07-11
BILL000696,CUST0024,2024-08-01,119.99,119.99,Paid,2024-08-02
BILL000697,CUST0024,2024-09-01,119.99,119.99,Late,2024-09-27
BILL000698,CUST0024,2024-10-01,114.99,114.99,Paid,2024-10-06
BILL000699,CUST0024,2024-11-01,109.99,109.99,Paid,2024-11-03
BILL000700,CUST0024,2024-12-01,124.99,124.99,Paid,2024-12-03
BILL000701,CUST0024,2025-01-01,114.99,114.99,Paid,2025-01-02
BILL000702,CUST0024,2025-02-01,119.99,119.99,Paid,2025-02-10
BILL000703,CUST0024,2025-03-01,114.99,114.99,Paid,2025-03-11
BILL000704,CUST0024,2025-04-01,124.99,124.99,Paid,2025-04-11
BILL000705,CUST0024,2025-05-01,114.99,114.99,Paid,2025-05-10
BILL000706,CUST0024,2025-06-01,114.99,114.99,Paid,2025-06-06
BILL000707,CUST0024,2025-07-01,114.99,114.99,Paid,2025-07-09
BILL000708,CUST0024,2025-08-01,114.99,114.99,Paid,2025-08-03
BILL000709,CUST0024,2025-09-01,124.99,124.99,Paid,2025-09-11
BILL000710,CUST0024,2025-10-01,119.99,119.99,Paid,2025-10-05
BILL000711,CUST0024,2025-11-01,119.99,119.99,Paid,2025-11-04
BILL000712,CUST0024,2025-12-01,124.99,124.99,Late,2025-12-22
BILL000713,CUST0024,2026-01-01,109.99,109.99,Paid,2026-01-05
BILL000714,CUST0024,2026-02-01,119.99,119.99,Paid,2026-02-09
BILL000715,CUST0024,2026-03-01,114.99,114.99,Late,2026-03-28
BILL000716,CUST0024,2026-04-01,114.99,114.99,Paid,2026-04-07
BILL000717,CUST0024,2026-05-01,124.99,124.99,Paid,2026-05-06
BILL000718,CUST0024,2026-06-01,114.99,114.99,Paid,2026-06-07
BILL000719,CUST0025,2023-07-01,109.99,109.99,Paid,2023-07-11
BILL000720,CUST0025,2023-08-01,109.99,109.99,Paid,2023-08-11
BILL000721,CUST0025,2023-09-01,109.99,109.99,Paid,2023-09-09
BILL000722,CUST0025,2023-10-01,104.99,104.99,Paid,2023-10-04
BILL000723,CUST0025,2023-11-01,104.99,104.99,Paid,2023-11-09
BILL000724,CUST0025,2023-12-01,114.99,114.99,Paid,2023-12-11
BILL000725,CUST0025,2024-01-01,114.99,114.99,Paid,2024-01-04
BILL000726,CUST0025,2024-02-01,109.99,109.99,Paid,2024-02-02
BILL000727,CUST0025,2024-03-01,114.99,114.99,Paid,2024-03-02
BILL000728,CUST0025,2024-04-01,114.99,114.99,Paid,2024-04-05
BILL000729,CUST0025,2024-05-01,109.99,109.99,Paid,2024-05-09
BILL000730,CUST0025,2024-06-01,109.99,109.99,Paid,2024-06-10
BILL000731,CUST0025,2024-07-01,109.99,109.99,Paid,2024-07-07
BILL000732,CUST0025,2024-08-01,109.99,109.99,Paid,2024-08-11
BILL000733,CUST0025,2024-09-01,104.99,104.99,Paid,2024-09-11
BILL000734,CUST0025,2024-10-01,114.99,114.99,Paid,2024-10-05
BILL000735,CUST0025,2024-11-01,109.99,109.99,Paid,2024-11-07
BILL000736,CUST0025,2024-12-01,109.99,109.99,Paid,2024-12-06
BILL000737,CUST0025,2025-01-01,114.99,114.99,Paid,2025-01-11
